chain_name;hotel_name;description;email;country;city;street;number;room_type;capacity;price;room_number;checkin;checkout;status;rating;comment;review_date
Accor;Accor Mountain Resort;Mountain Resort description;info873@hotel.com;Ukraine;Lviv;Shevchenka;62;Single;3;209;200;2024-12-02;2024-12-07;checked-out;5;Good hotel;2024-12-02
Marriott;Marriott Grand Hotel;Grand Hotel description;info874@hotel.com;Ukraine;Lviv;Shevchenka;76;Double;2;98;99;2024-08-29;2024-08-31;confirmed;3;Good hotel;2024-08-29
Hilton;Hilton Mountain Resort;Mountain Resort description;info875@hotel.com;Ukraine;Lviv;Shevchenka;26;Suite;3;230;383;2024-11-16;2024-11-18;pending;3;Good hotel;2024-11-16
Marriott;Marriott Mountain Resort;Mountain Resort description;info876@hotel.com;Ukraine;Lviv;Shevchenka;16;Single;2;254;428;2024-11-25;2024-11-26;pending;4;Good hotel;2024-11-25
Radisson;Radisson Mountain Resort;Mountain Resort description;info877@hotel.com;Ukraine;Lviv;Shevchenka;40;Double;4;132;399;2024-06-24;2024-06-26;pending;3;Good hotel;2024-06-24
Marriott;Marriott Mountain Resort;Mountain Resort description;info878@hotel.com;Ukraine;Kyiv;Shevchenka;23;Single;4;118;256;2024-12-18;2024-12-22;checked-in;1;Good hotel;2024-12-18
Hyatt;Hyatt Grand Hotel;Grand Hotel description;info879@hotel.com;Ukraine;Odesa;Shevchenka;73;Double;3;204;196;2024-10-04;2024-10-08;confirmed;1;Good hotel;2024-10-04
Hyatt;Hyatt Sea View;Sea View description;info880@hotel.com;Ukraine;Kyiv;Shevchenka;27;Single;4;240;140;2024-11-01;2024-11-08;checked-out;5;Good hotel;2024-11-01
Hilton;Hilton Grand Hotel;Grand Hotel description;info881@hotel.com;Ukraine;Dnipro;Shevchenka;41;Double;4;195;11;2024-05-01;2024-05-07;confirmed;2;Good hotel;2024-05-01
Marriott;Marriott Mountain Resort;Mountain Resort description;info882@hotel.com;Ukraine;Odesa;Shevchenka;71;Single;3;125;463;2024-12-22;2024-12-25;confirmed;1;Good hotel;2024-12-22
Marriott;Marriott City Inn;City Inn description;info883@hotel.com;Ukraine;Odesa;Shevchenka;34;Single;2;253;217;2024-06-04;2024-06-11;confirmed;3;Good hotel;2024-06-04
Accor;Accor Grand Hotel;Grand Hotel description;info884@hotel.com;Ukraine;Odesa;Shevchenka;44;Double;3;128;434;2024-09-03;2024-09-10;checked-out;5;Good hotel;2024-09-03
Radisson;Radisson Sea View;Sea View description;info885@hotel.com;Ukraine;Odesa;Shevchenka;82;Single;1;53;154;2024-01-06;2024-01-13;checked-in;5;Good hotel;2024-01-06
Marriott;Marriott Mountain Resort;Mountain Resort description;info886@hotel.com;Ukraine;Kyiv;Shevchenka;60;Single;2;208;301;2024-08-29;2024-09-02;checked-in;3;Good hotel;2024-08-29
Radisson;Radisson City Inn;City Inn description;info887@hotel.com;Ukraine;Kyiv;Shevchenka;49;Double;4;213;97;2024-08-09;2024-08-10;checked-in;4;Good hotel;2024-08-09
Marriott;Marriott Mountain Resort;Mountain Resort description;info888@hotel.com;Ukraine;Lviv;Shevchenka;48;Single;4;230;434;2024-09-07;2024-09-13;checked-in;3;Good hotel;2024-09-07
Radisson;Radisson Sea View;Sea View description;info889@hotel.com;Ukraine;Odesa;Shevchenka;94;Double;1;109;176;2024-10-06;2024-10-08;confirmed;5;Good hotel;2024-10-06
Radisson;Radisson Sea View;Sea View description;info890@hotel.com;Ukraine;Kyiv;Shevchenka;78;Single;1;95;165;2024-12-02;2024-12-09;pending;4;Good hotel;2024-12-02
Marriott;Marriott Grand Hotel;Grand Hotel description;info891@hotel.com;Ukraine;Kyiv;Shevchenka;70;Single;4;129;357;2024-01-19;2024-01-26;confirmed;1;Good hotel;2024-01-19
Marriott;Marriott City Inn;City Inn description;info892@hotel.com;Ukraine;Kyiv;Shevchenka;98;Single;3;153;235;2024-10-09;2024-10-13;checked-out;4;Good hotel;2024-10-09
Radisson;Radisson Sea View;Sea View description;info893@hotel.com;Ukraine;Odesa;Shevchenka;15;Single;3;95;295;2024-09-08;2024-09-15;pending;1;Good hotel;2024-09-08
Marriott;Marriott City Inn;City Inn description;info894@hotel.com;Ukraine;Odesa;Shevchenka;97;Single;2;184;401;2024-11-15;2024-11-19;pending;2;Good hotel;2024-11-15
Accor;Accor Mountain Resort;Mountain Resort description;info895@hotel.com;Ukraine;Kyiv;Shevchenka;40;Single;1;240;370;2024-12-13;2024-12-14;pending;1;Good hotel;2024-12-13
Hilton;Hilton Sea View;Sea View description;info896@hotel.com;Ukraine;Odesa;Shevchenka;28;Suite;3;69;282;2024-09-02;2024-09-04;pending;2;Good hotel;2024-09-02
Marriott;Marriott Grand Hotel;Grand Hotel description;info897@hotel.com;Ukraine;Dnipro;Shevchenka;24;Double;3;200;1;2024-07-31;2024-08-01;pending;4;Good hotel;2024-07-31
Hilton;Hilton City Inn;City Inn description;info898@hotel.com;Ukraine;Odesa;Shevchenka;50;Single;3;99;126;2024-10-02;2024-10-08;pending;2;Good hotel;2024-10-02
Marriott;Marriott Mountain Resort;Mountain Resort description;info899@hotel.com;Ukraine;Odesa;Shevchenka;22;Double;3;265;355;2024-07-28;2024-07-30;checked-in;1;Good hotel;2024-07-28
Marriott;Marriott Grand Hotel;Grand Hotel description;info900@hotel.com;Ukraine;Lviv;Shevchenka;58;Suite;1;235;343;2024-07-20;2024-07-25;checked-in;1;Good hotel;2024-07-20
Radisson;Radisson City Inn;City Inn description;info901@hotel.com;Ukraine;Odesa;Shevchenka;40;Double;4;279;92;2024-04-26;2024-05-03;checked-in;1;Good hotel;2024-04-26
Accor;Accor Mountain Resort;Mountain Resort description;info902@hotel.com;Ukraine;Odesa;Shevchenka;84;Single;3;173;434;2024-04-13;2024-04-15;checked-in;2;Good hotel;2024-04-13
Radisson;Radisson Grand Hotel;Grand Hotel description;info903@hotel.com;Ukraine;Odesa;Shevchenka;87;Double;1;298;100;2024-06-29;2024-07-02;checked-out;2;Good hotel;2024-06-29
Accor;Accor Mountain Resort;Mountain Resort description;info904@hotel.com;Ukraine;Dnipro;Shevchenka;8;Double;4;284;411;2024-10-22;2024-10-25;checked-in;3;Good hotel;2024-10-22
Accor;Accor Sea View;Sea View description;info905@hotel.com;Ukraine;Kyiv;Shevchenka;78;Double;3;135;426;2024-06-18;2024-06-19;confirmed;1;Good hotel;2024-06-18
Hilton;Hilton City Inn;City Inn description;info906@hotel.com;Ukraine;Odesa;Shevchenka;56;Double;4;248;59;2024-06-19;2024-06-22;checked-in;4;Good hotel;2024-06-19
Hilton;Hilton Sea View;Sea View description;info907@hotel.com;Ukraine;Dnipro;Shevchenka;56;Suite;1;73;430;2024-05-29;2024-05-31;checked-in;3;Good hotel;2024-05-29
Hilton;Hilton Mountain Resort;Mountain Resort description;info908@hotel.com;Ukraine;Odesa;Shevchenka;70;Single;2;225;192;2024-11-13;2024-11-18;pending;2;Good hotel;2024-11-13
Hyatt;Hyatt Grand Hotel;Grand Hotel description;info909@hotel.com;Ukraine;Lviv;Shevchenka;93;Double;3;155;134;2024-11-21;2024-11-24;checked-out;4;Good hotel;2024-11-21
Radisson;Radisson Grand Hotel;Grand Hotel description;info910@hotel.com;Ukraine;Kyiv;Shevchenka;59;Single;4;212;89;2024-05-22;2024-05-27;pending;2;Good hotel;2024-05-22
Marriott;Marriott Sea View;Sea View description;info911@hotel.com;Ukraine;Kyiv;Shevchenka;48;Double;1;296;159;2024-03-25;2024-03-28;checked-out;5;Good hotel;2024-03-25
Marriott;Marriott City Inn;City Inn description;info912@hotel.com;Ukraine;Lviv;Shevchenka;12;Double;3;149;138;2024-12-04;2024-12-07;pending;3;Good hotel;2024-12-04
Hilton;Hilton Grand Hotel;Grand Hotel description;info913@hotel.com;Ukraine;Kyiv;Shevchenka;58;Single;3;288;206;2024-10-06;2024-10-11;confirmed;4;Good hotel;2024-10-06
Marriott;Marriott Sea View;Sea View description;info914@hotel.com;Ukraine;Kyiv;Shevchenka;66;Suite;1;104;320;2024-10-22;2024-10-23;checked-out;2;Good hotel;2024-10-22
Hyatt;Hyatt Mountain Resort;Mountain Resort description;info915@hotel.com;Ukraine;Dnipro;Shevchenka;91;Double;2;215;224;2024-07-15;2024-07-17;checked-out;5;Good hotel;2024-07-15
Accor;Accor City Inn;City Inn description;info916@hotel.com;Ukraine;Kyiv;Shevchenka;77;Single;2;261;220;2024-05-21;2024-05-26;checked-in;1;Good hotel;2024-05-21
Hilton;Hilton City Inn;City Inn description;info917@hotel.com;Ukraine;Lviv;Shevchenka;67;Double;1;224;106;2024-02-16;2024-02-20;pending;3;Good hotel;2024-02-16
Marriott;Marriott City Inn;City Inn description;info918@hotel.com;Ukraine;Kyiv;Shevchenka;26;Single;2;148;422;2024-07-19;2024-07-22;checked-in;1;Good hotel;2024-07-19
Accor;Accor Mountain Resort;Mountain Resort description;info919@hotel.com;Ukraine;Odesa;Shevchenka;88;Double;4;176;22;2024-02-02;2024-02-03;checked-out;5;Good hotel;2024-02-02
Radisson;Radisson Mountain Resort;Mountain Resort description;info920@hotel.com;Ukraine;Lviv;Shevchenka;19;Single;2;62;324;2024-04-11;2024-04-16;checked-in;4;Good hotel;2024-04-11
Radisson;Radisson Sea View;Sea View description;info921@hotel.com;Ukraine;Odesa;Shevchenka;48;Double;3;200;231;2024-03-07;2024-03-10;checked-in;1;Good hotel;2024-03-07
Hyatt;Hyatt Grand Hotel;Grand Hotel description;info922@hotel.com;Ukraine;Odesa;Shevchenka;82;Single;3;118;267;2024-02-17;2024-02-21;checked-in;1;Good hotel;2024-02-17
Marriott;Marriott City Inn;City Inn description;info923@hotel.com;Ukraine;Kyiv;Shevchenka;57;Suite;2;265;485;2024-04-12;2024-04-18;checked-in;4;Good hotel;2024-04-12
Hyatt;Hyatt Mountain Resort;Mountain Resort description;info924@hotel.com;Ukraine;Kyiv;Shevchenka;61;Single;4;62;328;2024-09-08;2024-09-12;checked-in;5;Good hotel;2024-09-08
Radisson;Radisson Grand Hotel;Grand Hotel description;info925@hotel.com;Ukraine;Dnipro;Shevchenka;60;Single;4;206;208;2024-04-16;2024-04-23;checked-out;4;Good hotel;2024-04-16
Marriott;Marriott City Inn;City Inn description;info926@hotel.com;Ukraine;Lviv;Shevchenka;75;Double;3;101;253;2024-02-15;2024-02-21;checked-in;3;Good hotel;2024-02-15
Marriott;Marriott City Inn;City Inn description;info927@hotel.com;Ukraine;Odesa;Shevchenka;42;Single;1;201;14;2024-10-20;2024-10-21;checked-out;3;Good hotel;2024-10-20
Hyatt;Hyatt Sea View;Sea View description;info928@hotel.com;Ukraine;Odesa;Shevchenka;23;Double;1;135;368;2024-04-11;2024-04-12;pending;1;Good hotel;2024-04-11
Accor;Accor Grand Hotel;Grand Hotel description;info929@hotel.com;Ukraine;Lviv;Shevchenka;78;Suite;1;113;150;2024-02-28;2024-02-29;pending;4;Good hotel;2024-02-28
Radisson;Radisson Grand Hotel;Grand Hotel description;info930@hotel.com;Ukraine;Odesa;Shevchenka;49;Single;2;115;440;2024-11-11;2024-11-15;checked-in;3;Good hotel;2024-11-11
Hilton;Hilton Grand Hotel;Grand Hotel description;info931@hotel.com;Ukraine;Odesa;Shevchenka;52;Double;4;258;96;2024-06-05;2024-06-07;confirmed;5;Good hotel;2024-06-05
Hilton;Hilton Grand Hotel;Grand Hotel description;info932@hotel.com;Ukraine;Lviv;Shevchenka;9;Single;2;56;32;2024-07-19;2024-07-20;pending;5;Good hotel;2024-07-19
Accor;Accor Mountain Resort;Mountain Resort description;info933@hotel.com;Ukraine;Odesa;Shevchenka;23;Single;1;298;338;2024-02-24;2024-02-26;pending;2;Good hotel;2024-02-24
Radisson;Radisson Mountain Resort;Mountain Resort description;info934@hotel.com;Ukraine;Lviv;Shevchenka;19;Suite;2;145;12;2024-03-06;2024-03-07;confirmed;3;Good hotel;2024-03-06
Hyatt;Hyatt Sea View;Sea View description;info935@hotel.com;Ukraine;Dnipro;Shevchenka;81;Single;1;165;436;2024-05-27;2024-05-28;checked-out;3;Good hotel;2024-05-27
Hilton;Hilton Sea View;Sea View description;info936@hotel.com;Ukraine;Odesa;Shevchenka;10;Double;2;172;483;2024-01-09;2024-01-16;confirmed;3;Good hotel;2024-01-09
Marriott;Marriott City Inn;City Inn description;info937@hotel.com;Ukraine;Lviv;Shevchenka;75;Double;4;99;149;2024-10-01;2024-10-03;pending;1;Good hotel;2024-10-01
Marriott;Marriott Mountain Resort;Mountain Resort description;info938@hotel.com;Ukraine;Odesa;Shevchenka;14;Suite;1;132;317;2024-04-10;2024-04-17;pending;2;Good hotel;2024-04-10
Hyatt;Hyatt Sea View;Sea View description;info939@hotel.com;Ukraine;Odesa;Shevchenka;51;Suite;3;90;165;2024-03-21;2024-03-27;checked-in;2;Good hotel;2024-03-21
Radisson;Radisson Grand Hotel;Grand Hotel description;info940@hotel.com;Ukraine;Kyiv;Shevchenka;12;Suite;1;221;485;2024-07-21;2024-07-24;confirmed;5;Good hotel;2024-07-21
Radisson;Radisson City Inn;City Inn description;info941@hotel.com;Ukraine;Dnipro;Shevchenka;93;Suite;1;56;350;2024-08-29;2024-09-03;pending;4;Good hotel;2024-08-29
Accor;Accor Mountain Resort;Mountain Resort description;info942@hotel.com;Ukraine;Odesa;Shevchenka;10;Suite;3;260;197;2024-04-02;2024-04-04;pending;5;Good hotel;2024-04-02
Marriott;Marriott City Inn;City Inn description;info943@hotel.com;Ukraine;Dnipro;Shevchenka;28;Suite;3;285;94;2024-07-24;2024-07-29;checked-in;1;Good hotel;2024-07-24
Hilton;Hilton City Inn;City Inn description;info944@hotel.com;Ukraine;Dnipro;Shevchenka;16;Single;2;121;443;2024-07-04;2024-07-07;pending;2;Good hotel;2024-07-04
Marriott;Marriott Mountain Resort;Mountain Resort description;info945@hotel.com;Ukraine;Odesa;Shevchenka;1;Suite;4;188;78;2024-12-03;2024-12-04;pending;3;Good hotel;2024-12-03
Accor;Accor Grand Hotel;Grand Hotel description;info946@hotel.com;Ukraine;Lviv;Shevchenka;72;Single;4;298;376;2024-07-15;2024-07-19;confirmed;3;Good hotel;2024-07-15
Marriott;Marriott Sea View;Sea View description;info947@hotel.com;Ukraine;Kyiv;Shevchenka;80;Single;4;72;64;2024-06-23;2024-06-24;pending;4;Good hotel;2024-06-23
Hyatt;Hyatt Sea View;Sea View description;info948@hotel.com;Ukraine;Lviv;Shevchenka;59;Single;1;300;346;2024-11-25;2024-12-02;checked-out;1;Good hotel;2024-11-25
Hyatt;Hyatt City Inn;City Inn description;info949@hotel.com;Ukraine;Odesa;Shevchenka;55;Single;1;105;17;2024-06-09;2024-06-10;checked-out;2;Good hotel;2024-06-09
Accor;Accor Sea View;Sea View description;info950@hotel.com;Ukraine;Lviv;Shevchenka;28;Double;1;56;457;2024-08-26;2024-08-31;pending;1;Good hotel;2024-08-26
Hilton;Hilton Sea View;Sea View description;info951@hotel.com;Ukraine;Kyiv;Shevchenka;1;Suite;2;102;313;2024-02-19;2024-02-20;checked-out;3;Good hotel;2024-02-19
Accor;Accor City Inn;City Inn description;info952@hotel.com;Ukraine;Dnipro;Shevchenka;39;Suite;4;225;368;2024-01-08;2024-01-15;pending;2;Good hotel;2024-01-08
Marriott;Marriott Grand Hotel;Grand Hotel description;info953@hotel.com;Ukraine;Odesa;Shevchenka;66;Double;4;98;38;2024-05-30;2024-06-01;checked-out;2;Good hotel;2024-05-30
Hilton;Hilton City Inn;City Inn description;info954@hotel.com;Ukraine;Dnipro;Shevchenka;71;Single;3;161;425;2024-04-26;2024-04-29;checked-out;3;Good hotel;2024-04-26
Radisson;Radisson Grand Hotel;Grand Hotel description;info955@hotel.com;Ukraine;Lviv;Shevchenka;66;Double;2;219;36;2024-03-31;2024-04-02;checked-out;3;Good hotel;2024-03-31
Hyatt;Hyatt City Inn;City Inn description;info956@hotel.com;Ukraine;Dnipro;Shevchenka;69;Suite;1;245;492;2024-10-16;2024-10-18;checked-in;4;Good hotel;2024-10-16
Accor;Accor Grand Hotel;Grand Hotel description;info957@hotel.com;Ukraine;Kyiv;Shevchenka;16;Suite;3;70;281;2024-02-20;2024-02-24;checked-in;1;Good hotel;2024-02-20
Marriott;Marriott Grand Hotel;Grand Hotel description;info958@hotel.com;Ukraine;Odesa;Shevchenka;36;Double;2;91;428;2024-07-05;2024-07-11;checked-out;4;Good hotel;2024-07-05
Hilton;Hilton Grand Hotel;Grand Hotel description;info959@hotel.com;Ukraine;Lviv;Shevchenka;55;Double;4;281;200;2024-03-11;2024-03-13;pending;3;Good hotel;2024-03-11
Accor;Accor Mountain Resort;Mountain Resort description;info960@hotel.com;Ukraine;Lviv;Shevchenka;24;Single;3;138;472;2024-04-12;2024-04-18;checked-in;5;Good hotel;2024-04-12
Hilton;Hilton City Inn;City Inn description;info961@hotel.com;Ukraine;Dnipro;Shevchenka;10;Suite;3;230;267;2024-09-12;2024-09-14;confirmed;5;Good hotel;2024-09-12
Marriott;Marriott Grand Hotel;Grand Hotel description;info962@hotel.com;Ukraine;Kyiv;Shevchenka;47;Suite;2;81;326;2024-12-11;2024-12-15;confirmed;2;Good hotel;2024-12-11
Accor;Accor City Inn;City Inn description;info963@hotel.com;Ukraine;Kyiv;Shevchenka;85;Single;3;180;106;2024-03-22;2024-03-28;checked-in;3;Good hotel;2024-03-22
Hilton;Hilton City Inn;City Inn description;info964@hotel.com;Ukraine;Dnipro;Shevchenka;32;Single;2;201;63;2024-07-01;2024-07-06;checked-out;4;Good hotel;2024-07-01
Marriott;Marriott Sea View;Sea View description;info965@hotel.com;Ukraine;Odesa;Shevchenka;31;Single;4;147;199;2024-10-05;2024-10-10;pending;2;Good hotel;2024-10-05
Accor;Accor City Inn;City Inn description;info966@hotel.com;Ukraine;Kyiv;Shevchenka;63;Suite;2;96;236;2024-01-15;2024-01-17;pending;1;Good hotel;2024-01-15
Radisson;Radisson Mountain Resort;Mountain Resort description;info967@hotel.com;Ukraine;Odesa;Shevchenka;27;Single;1;272;16;2024-06-04;2024-06-08;pending;1;Good hotel;2024-06-04
Radisson;Radisson Sea View;Sea View description;info968@hotel.com;Ukraine;Odesa;Shevchenka;85;Single;4;262;218;2024-12-25;2024-12-29;checked-out;4;Good hotel;2024-12-25
Radisson;Radisson Grand Hotel;Grand Hotel description;info969@hotel.com;Ukraine;Odesa;Shevchenka;97;Single;2;96;163;2024-06-20;2024-06-26;confirmed;2;Good hotel;2024-06-20
Hyatt;Hyatt Sea View;Sea View description;info970@hotel.com;Ukraine;Dnipro;Shevchenka;76;Double;1;182;87;2024-08-15;2024-08-17;checked-out;5;Good hotel;2024-08-15
Accor;Accor Sea View;Sea View description;info971@hotel.com;Ukraine;Odesa;Shevchenka;52;Double;1;79;255;2024-04-19;2024-04-25;pending;5;Good hotel;2024-04-19
Marriott;Marriott Sea View;Sea View description;info972@hotel.com;Ukraine;Dnipro;Shevchenka;98;Double;3;262;492;2024-03-26;2024-04-02;checked-out;1;Good hotel;2024-03-26
Accor;Accor Sea View;Sea View description;info973@hotel.com;Ukraine;Dnipro;Shevchenka;34;Double;1;139;147;2024-05-12;2024-05-13;pending;4;Good hotel;2024-05-12
Marriott;Marriott Mountain Resort;Mountain Resort description;info974@hotel.com;Ukraine;Odesa;Shevchenka;6;Double;2;199;318;2024-05-08;2024-05-09;checked-out;3;Good hotel;2024-05-08
Accor;Accor Grand Hotel;Grand Hotel description;info975@hotel.com;Ukraine;Dnipro;Shevchenka;72;Double;4;141;229;2024-05-20;2024-05-21;confirmed;2;Good hotel;2024-05-20
Hyatt;Hyatt City Inn;City Inn description;info976@hotel.com;Ukraine;Dnipro;Shevchenka;67;Double;2;102;225;2024-04-28;2024-05-03;confirmed;2;Good hotel;2024-04-28
Accor;Accor Sea View;Sea View description;info977@hotel.com;Ukraine;Kyiv;Shevchenka;72;Single;3;147;181;2024-10-15;2024-10-16;checked-out;3;Good hotel;2024-10-15
Radisson;Radisson Sea View;Sea View description;info978@hotel.com;Ukraine;Odesa;Shevchenka;71;Suite;2;67;146;2024-10-12;2024-10-19;checked-out;4;Good hotel;2024-10-12
Hyatt;Hyatt City Inn;City Inn description;info979@hotel.com;Ukraine;Odesa;Shevchenka;17;Double;4;159;11;2024-03-21;2024-03-25;confirmed;4;Good hotel;2024-03-21
Marriott;Marriott City Inn;City Inn description;info980@hotel.com;Ukraine;Odesa;Shevchenka;16;Suite;1;227;493;2024-03-04;2024-03-11;confirmed;3;Good hotel;2024-03-04
Hyatt;Hyatt Mountain Resort;Mountain Resort description;info981@hotel.com;Ukraine;Odesa;Shevchenka;71;Single;4;167;299;2024-12-02;2024-12-04;checked-in;2;Good hotel;2024-12-02
Marriott;Marriott Grand Hotel;Grand Hotel description;info982@hotel.com;Ukraine;Dnipro;Shevchenka;59;Single;4;124;93;2024-05-04;2024-05-10;checked-in;5;Good hotel;2024-05-04
Hilton;Hilton Sea View;Sea View description;info983@hotel.com;Ukraine;Lviv;Shevchenka;1;Single;3;260;466;2024-01-30;2024-02-05;checked-in;1;Good hotel;2024-01-30
Hyatt;Hyatt Sea View;Sea View description;info984@hotel.com;Ukraine;Dnipro;Shevchenka;91;Single;2;189;352;2024-06-17;2024-06-24;checked-in;1;Good hotel;2024-06-17
Hyatt;Hyatt Grand Hotel;Grand Hotel description;info985@hotel.com;Ukraine;Dnipro;Shevchenka;81;Single;1;163;352;2024-04-04;2024-04-11;pending;5;Good hotel;2024-04-04
Radisson;Radisson City Inn;City Inn description;info986@hotel.com;Ukraine;Kyiv;Shevchenka;97;Suite;2;217;196;2024-03-27;2024-04-01;checked-out;3;Good hotel;2024-03-27
Hilton;Hilton City Inn;City Inn description;info987@hotel.com;Ukraine;Lviv;Shevchenka;54;Suite;1;137;27;2024-04-12;2024-04-19;confirmed;2;Good hotel;2024-04-12
Hilton;Hilton City Inn;City Inn description;info988@hotel.com;Ukraine;Kyiv;Shevchenka;4;Double;4;66;216;2024-05-08;2024-05-12;pending;2;Good hotel;2024-05-08
Accor;Accor Mountain Resort;Mountain Resort description;info989@hotel.com;Ukraine;Dnipro;Shevchenka;94;Single;4;141;38;2024-03-28;2024-03-31;checked-in;4;Good hotel;2024-03-28
Hilton;Hilton City Inn;City Inn description;info990@hotel.com;Ukraine;Dnipro;Shevchenka;43;Suite;1;134;489;2024-04-23;2024-04-25;confirmed;4;Good hotel;2024-04-23
Accor;Accor Mountain Resort;Mountain Resort description;info991@hotel.com;Ukraine;Kyiv;Shevchenka;82;Suite;4;260;235;2024-11-25;2024-12-02;checked-in;5;Good hotel;2024-11-25
Hyatt;Hyatt Sea View;Sea View description;info992@hotel.com;Ukraine;Dnipro;Shevchenka;22;Suite;4;126;313;2024-04-18;2024-04-23;checked-out;1;Good hotel;2024-04-18
Hilton;Hilton Sea View;Sea View description;info993@hotel.com;Ukraine;Lviv;Shevchenka;83;Suite;3;180;8;2024-11-07;2024-11-08;checked-out;1;Good hotel;2024-11-07
Accor;Accor Sea View;Sea View description;info994@hotel.com;Ukraine;Odesa;Shevchenka;23;Single;1;248;72;2024-12-24;2024-12-30;confirmed;4;Good hotel;2024-12-24
Radisson;Radisson Grand Hotel;Grand Hotel description;info995@hotel.com;Ukraine;Dnipro;Shevchenka;29;Double;4;204;304;2024-02-03;2024-02-06;confirmed;1;Good hotel;2024-02-03
Marriott;Marriott Grand Hotel;Grand Hotel description;info996@hotel.com;Ukraine;Dnipro;Shevchenka;27;Single;4;246;183;2024-10-26;2024-11-01;confirmed;1;Good hotel;2024-10-26
Accor;Accor Sea View;Sea View description;info997@hotel.com;Ukraine;Lviv;Shevchenka;10;Double;3;209;410;2024-01-06;2024-01-12;checked-out;3;Good hotel;2024-01-06
Marriott;Marriott Sea View;Sea View description;info998@hotel.com;Ukraine;Lviv;Shevchenka;13;Double;3;170;160;2024-12-24;2024-12-30;confirmed;4;Good hotel;2024-12-24
Hilton;Hilton Mountain Resort;Mountain Resort description;info999@hotel.com;Ukraine;Kyiv;Shevchenka;62;Double;3;214;8;2024-03-24;2024-03-30;confirmed;4;Good hotel;2024-03-24
